Time (s),Setpoint,pH — Conventional PI,pH — IMC PI,pH — IMC-scheduled PID,pH — Pure gain-scheduled PID,Qb — Conventional PI,Qb — IMC PI,Qb — IMC-scheduled PID,Qb — Pure gain-scheduled PID,pH — Horn IMC-PI,pH — C1,pH — C2,pH — C3,pH — C4,pH — C2b,pH — C4b,Qb — Horn IMC-PI,Qb — C1,Qb — C2,Qb — C3,Qb — C4,Qb — C2b,Qb — C4b
272812.1249833326,10.0,10.090512298687049,9.861277559262408,9.660405428075894,10.019191858833148,4.843178446225744,4.831859837731534,4.843291581666143,4.860867111224369,9.986459879280707,9.7857116042937,10.07278977887118,9.702843444255338,9.818942065180837,9.981404966154603,9.57519204840139,4.849090436580326,4.822746889579094,4.863053583703991,4.810048523085796,4.831217629217216,4.8750410157595185,4.816660961709048
273072.1365394018,10.0,10.06660677054269,9.875656577586973,9.757371373548317,10.026245821538698,4.839488222075886,4.833195704737317,4.852082512449593,4.858889486483723,9.990167009214163,9.806552006475842,10.06892675231246,9.723786410684271,9.843593958317632,10.011755316927587,9.649714878037267,4.849084240515952,4.824465855744525,4.857444275603132,4.811760778414718,4.833217805938642,4.873780716389118,4.821798816249307
273332.1480954709,10.0,10.044154778757377,9.888159522689145,9.832058622297117,10.029805588079881,4.837526953106666,4.834415476880249,4.857725783786708,4.8568983371881265,9.993005768149644,9.824550517926692,10.061250897358429,9.742398793080168,9.864416901660139,10.03255256363645,9.709529830384925,4.849061691792026,4.826033451629297,4.852589845137767,4.8133769893614025,4.83495979451721,4.871608515751801,4.82609595874723
273592.1596515401,10.0,10.024354729743445,9.89910079954543,9.888875367533807,10.030729128938152,4.836992747922135,4.835530237693412,4.861031415384317,4.855002154530375,9.995165979108137,9.840209461304944,10.051123319639254,9.759061980359435,9.882097060495653,10.045968853147421,9.758068425296065,4.8490282750276945,4.827468073413062,4.848651482512347,4.8149042970644,4.836480948818209,4.868872018624321,4.829698712495966
273872.17209653766,10.0,10.006961276459363,9.909421128930235,9.934526541854192,10.029587522699343,4.83761471457546,4.83662476270995,4.862666749538713,4.853151332105212,9.996903334723411,9.854907703298457,10.038850332560159,9.775169423057932,9.898242119419258,10.054036907541342,9.800560736406968,4.848984985004925,4.828882079134439,4.845509820382117,4.816457154079766,4.837907921755138,4.865604306017623,4.832936568771918
274132.1836526068,10.0,9.994894176366559,9.917856740133695,9.965705047126422,10.027168266778418,4.8389291135906,4.837552219147416,4.862896224465588,4.8516586430098645,9.99809316947409,9.866877903223958,10.027293738285985,9.788672935130535,9.911004286059429,10.056961872645276,9.832866329423059,4.848941394429394,4.830087405192661,4.8435951493774585,4.817820041892141,4.839064731059269,4.862494835776968,4.835448147222857
274392.195208676,10.0,9.986730982047359,9.925351279803127,9.988452531410964,10.023935225640354,4.840625787914968,4.838402281023374,4.862262850107749,4.850405967357957,9.998968658710004,9.877488866202794,10.016466587285164,9.800973319863443,9.921975168266144,10.056542061627866,9.859678046701266,4.84889692520092,4.831200465377462,4.8425587252027205,4.819112321430657,4.840082148483159,4.859475544287453,4.8375625930999036
274652.2067647451,10.0,9.982080362958165,9.93203544604626,10.004549031470598,10.020279449672337,4.842444271011968,4.839182092239141,4.861058187395488,4.849396498665451,9.99960134312546,9.88694333850925,10.007021321875829,9.812226973973319,9.931436759211449,10.053625785279518,9.88203288297542,4.848853226957916,4.832230798054646,4.842266121369286,4.820338864626313,4.84097882410612,4.856662516758382,4.839343639843167
274932.2192097427,10.0,9.980282347935239,9.938451308043948,10.016052108875767,10.016223124745082,4.84432022058375,4.839950650167499,4.859384527040918,4.848568842546949,10.000075627302323,9.896021762268528,9.998875838214774,9.823323849797285,9.940203387587754,10.04851266317147,9.902047485944767,4.848808315101961,4.8332572934714095,4.842595575907687,4.8215913101152275,4.841827610585609,4.853955620909431,4.840949292404567
275192.2307658118,10.0,9.980824767237035,9.943778053539692,10.022514982466536,10.012593396926968,4.845855040346824,4.840604248847003,4.857669493244051,4.848018997422975,10.000370692804566,9.903572481218536,9.993388056008213,9.832793382336341,9.947225798787615,10.04257944010453,9.917539328182642,4.84876936687174,4.834140887390107,4.843316861812702,4.822695012820975,4.842521624220318,4.851794043986586,4.842196816805478
275452.242321881,10.0,9.982775835852587,9.948574683040661,10.025855601534506,10.009264041897989,4.847124115242716,4.841205264410361,4.85593639992665,4.847651925324744,10.000561120787365,9.910392429883869,9.989866136329715,9.841551995744268,9.953333885098033,10.036032301696556,9.930572526218421,4.848733491496513,4.834963829352105,4.844270909808541,4.823745376616638,4.843136804773307,4.849995129930901,4.843247386601642
275712.25387795013,10.0,9.985525426205784,9.952904922938588,10.026831272950046,10.006339449506045,4.848107389008651,4.841758296461382,4.854282024777951,4.847437443352372,10.000673703775137,9.91657582479371,9.988108359507832,9.849676420563371,9.958659595685484,10.02930087830154,9.941555786814124,4.848700872179575,4.835731535720383,4.8453167542229725,4.824745735005049,4.843683031313836,4.848560257139563,4.844131573039615
275992.2663229477,10.0,9.988827061115435,9.957108851801667,10.02596003459894,10.003704093150326,4.848859146187436,4.842304953200009,4.852664111961959,4.84734199180722,10.000731687271271,9.922613633595285,9.987831021100298,9.857791702020757,9.963646836323871,10.022245432451808,9.95147298461843,4.8486694101835335,4.836501985448017,4.846418272698311,4.825770617462086,4.844203899342302,4.847403745948805,4.844927137558527
276252.2778790169,10.0,9.991838027669855,9.960635304192293,10.02392445737751,10.00174792686,4.849304151614147,4.8427711118977435,4.851356787879784,4.847348214926378,10.000743784262303,9.927714300402005,9.988688794764748,9.864798472096417,9.96768221050156,10.016161108581041,9.959197981541973,4.848643503983938,4.837169592494494,4.847334202760042,4.826676588291162,4.8446327895941685,4.84665969016569,4.845543423803859
276512.289435086,10.0,9.994562452388625,9.963839444382101,10.021150554693238,10.000245544742292,4.849546854677507,4.843200806599389,4.850257254565502,4.847418883083852,10.00072816795797,9.932385771872465,9.990250688108514,9.871345893670506,9.971224539740296,10.010724860984734,9.965725064251124,4.848620615000244,4.837794984359277,4.848097894330268,4.827541179035316,4.845015413765872,4.846193958958697,4.846060452718192
276772.30099115515,10.0,9.996871928614338,9.966755754826536,10.017987563775105,9.999156652496064,4.849630986124002,4.843597080551877,4.849368527740529,4.847531449722281,10.000694032517409,9.936676159764147,9.992193193977267,9.877476272967503,9.974340313306088,10.006057922109882,9.971241077953998,4.8486005329554205,4.838381482098136,4.848687735314938,4.828366753266712,4.845357238489399,4.845962952004745,4.846493573735618
277052.3134361527,10.0,9.998835095213954,9.969608866154719,10.014460893680072,9.998384973902976,4.849592868524854,4.843989623238064,4.848636496299644,4.847678293594061,10.000644438373264,9.940917637235726,9.99440666669674,9.883654244625333,9.97728352572858,10.001956823167783,9.97622940537234,4.848581776241542,4.838973005052942,4.849127538761018,4.82921470125279,4.845685170184696,4.845924583540192,4.846881047795354
277312.3249922219,10.0,10.000174171070993,9.972019031476142,10.011294270222246,9.997977033493042,4.8494785113480825,4.844325020879026,4.8481466032961125,4.847822993230136,10.00059185396729,9.944542003794751,9.996363059106361,9.889031844999089,9.979684981136494,9.99900806233607,9.980116346305948,4.848566765059554,4.839487890183684,4.849369401613607,4.829966035939159,4.845956754089275,4.846037064001652,4.847179196140133
277572.33654829103,10.0,10.001087134195934,9.9742223893009,10.008381159409923,9.997804185998262,4.849321076844903,4.844634720765266,4.8478155927482005,4.847964702419772,10.000536722483842,9.947895237067616,9.998086592697103,9.894093064136737,9.981809350370444,9.996841895341628,9.983398124512167,4.84855382274946,4.83997212702315,4.8494749373597354,4.830684576968869,4.846200318718923,4.8462499760342626,4.8474274844077385
277832.3481043602,10.0,10.001634203943276,9.976239078675546,10.005814116733653,9.997809194899332,4.849146085832981,4.844920790164594,4.847617517567205,4.8480959922142,10.000481614732353,9.95100388073035,9.999500666979664,9.898863314120844,9.98369182843162,9.995382041516374,9.986166919028559,4.848542716979091,4.840427887889875,4.849472341143157,4.83137205936229,4.8464190010187425,4.846526969627373,4.847633749012573
278112.3605493578,10.0,10.001894320874815,9.978222531852088,10.003491693582987,9.99795471011863,4.848959741914755,4.845204598274769,4.847522700697763,4.848220419356479,10.000424304079436,9.954104652210232,10.000643613316962,9.903701049731652,9.985483249786848,9.99448881859154,9.988664223651242,4.848532560459763,4.840889121857991,4.849382139133986,4.832079541760492,4.846629826288794,4.846861773720473,4.847816484969159
278372.3721054269,10.0,10.001906009460205,9.97990617194359,10.001758690010016,9.998173297802012,4.848802432872919,4.84544743094706,4.847518058417956,4.848317687359913,10.000374186660242,9.9567761503922,10.001359054894847,9.907936694932376,9.986955381767954,9.994176286402086,9.990603296154555,4.84852458959022,4.84129184840081,4.8492465736762655,4.832707556536414,4.846805239294095,4.847180326481679,4.847955554312444
278632.3836614961,10.0,10.001764399528229,9.981451883099679,10.000418308181757,9.998435550521894,4.8486681915578265,4.8456719360923595,4.847570593870775,4.848396719449971,10.000327747538114,9.959265805166554,10.001773949727665,9.911943895907301,9.988266253746572,9.994251110711728,9.992233632692354,4.848517836874034,4.841671638036092,4.849085838479276,4.833309148655009,4.8469632200619435,4.847487057777647,4.848069998027398
278892.39521756524,10.0,10.00152738003102,9.982872135370949,9.999436796340731,9.99871354950829,4.848560525239139,4.845879547850662,4.84766087410657,4.848458159038911,10.00028532719261,9.961589315931123,10.001935601213617,9.915738964861784,9.989435226309636,9.994611387468408,9.993602336731014,4.848512137566996,4.842029988213116,4.848919547200086,4.8338856292716805,4.84710562767912,4.847768711192034,4.848163811644838
279172.4076625628,10.0,10.001219875937553,9.984274116061112,9.998729133737543,9.999006856712908,4.848474655349617,4.846085742496089,4.847781942277585,4.848506365628313,10.000244254085448,9.963921705963697,10.001889231354804,9.919605620362582,9.99055465857943,9.995213682989922,9.99482952855321,4.848507009702921,4.84239350293106,4.848751156934292,4.834479778959952,4.847243453478655,4.8480342801991805,4.848245636691448
279432.4192186319,10.0,10.000924685493397,9.985468179710214,9.998342226325061,9.999258383286307,4.848420796530227,4.84626234394251,4.847903077904634,4.848536590523973,10.000210325926618,9.965942950428845,10.001700816559934,9.923005691514826,9.991480126581218,9.99588851433876,9.995775952549158,4.848503047967032,4.842711597113119,4.848615350249473,4.835007944357758,4.847358549545136,4.848241102034363,4.848306809520272
279692.4307747011,10.0,10.000646836509661,9.986567660269188,9.998162490567724,9.999480741365335,4.848388448094236,4.846425761070229,4.848022948447661,4.848555121501747,10.000180271118113,9.967836324086099,10.001425751629911,9.926234847295781,9.992308784507433,9.996608920514392,9.996565858568816,4.848499740156536,4.8430121508213055,4.848505160256127,4.835514543995663,4.8474625507666955,4.848408375517516,4.84835617530618
279952.44233077025,10.0,10.000402906912726,9.987580633286937,9.998140846987319,9.999669384155531,4.848373588974127,4.846577004691389,4.848134970322336,4.848564242200437,10.000153842036301,9.969611713251942,10.001109091927596,9.929304123512663,9.993051649661215,9.99732506285706,9.997223580735888,4.848496987596748,4.843296239242284,4.848422646386883,4.836000592272264,4.847556591250153,4.8485373368686115,4.848395743179785
280232.4547757678,10.0,10.000188177377257,9.988583139487805,9.998243705698904,9.999833430691824,4.848372362472037,4.846727332750585,4.848242030196273,4.848566029384147,10.000129105519155,9.971401915959063,10.000763179210772,9.932442258048766,9.993766744490449,9.998049598091109,9.997807732030136,4.848494546351776,4.843584907912402,4.848363875852413,4.8365021400624775,4.8476478805653045,4.848636776547945,4.848429331585987
280492.466331837,10.0,10.000036101684458,9.9894389787558,9.99841598215044,9.999950724272017,4.848380753714038,4.846856177873447,4.848326448688855,4.848562314587199,10.000109271151862,9.972959722715839,10.00046606927728,9.935210773472452,9.994360872003455,9.998652679260704,9.998253478024026,4.848492686945199,4.843837900629971,4.848334319237436,4.836948495036202,4.847724330183462,4.848696839775345,4.848453647012748
280752.47788790613,10.0,9.99992768875778,9.990228656094285,9.998630191141972,10.000037195150089,4.84839478391554,4.8469754795552085,4.848395680001284,4.848555160797927,10.000092141833363,9.974424308743416,10.00021039438205,9.937847893588293,9.99489525841644,9.999173601997864,9.998621301347784,4.848491155421791,4.8440772723302,4.848324769716155,4.8373770685495305,4.847793585520356,4.848730633236203,4.848472554884469
281012.4894439753,10.0,9.999858148549198,9.990957581721409,9.998861809534903,10.000096677141771,4.8484116198495775,4.847085958596066,4.848450104622376,4.8485459706125456,10.000077420399766,9.975802247048563,10.000005768227075,9.940361404236443,9.995376373536528,9.999605926999859,9.99892371824711,4.848489898210541,4.844303819039921,4.848330674780773,4.837788660387213,4.84785635621568,4.848743037203967,4.8484870408378375
281292.5018889729,10.0,9.99981937601738,9.991680275780004,9.999109687337786,10.000135484359873,4.848430392957051,4.847195830155947,4.848493461146267,4.848535072591485,10.00006393695588,9.977196137565224,9.999845754598457,9.942938254605345,9.995841449045866,9.999972370400465,9.999188386646273,4.848488798922483,4.844534299888025,4.848349058570686,4.8382137884274234,4.847917429925599,4.84873792817291,4.848498637268895
281552.513445042,10.0,9.999809443405104,9.992298260308404,9.999324721083681,10.000152731702615,4.848446776076813,4.847290048803085,4.848521263736705,4.848524919253959,10.00005333990061,9.97841266208748,9.999750709303076,9.945217380656716,9.996229385805938,10.000225561722068,9.999387010416184,4.848487973688476,4.844736525116864,4.848372793478539,4.838592480990253,4.847968684788029,4.848720728064227,4.848506413534174
281812.52500111115,10.0,9.999817590368417,9.992869302223705,9.999516749142972,10.00015615871446,4.848461140454505,4.8473773285667985,4.8485389551622315,4.848515346450537,10.000044350526569,9.979559380456761,9.999701110828942,9.947393340028135,9.996579568482158,10.000403019170522,9.99954796466046,4.848487303582513,4.844928056060349,4.8483992422253746,4.838956392912272,4.848015204819881,4.848695542515296,4.848511887687521
282072.53655718034,10.0,9.999837639172348,9.99339711888141,9.999681321906106,10.00014953287057,4.848472970441365,4.847458187830853,4.848548428473126,4.84850674351266,10.000036753825581,9.980640862880422,9.999688864104636,9.949471813889271,9.996895908767343,10.000514635391392,9.999677589540996,4.84848676150963,4.845109495559776,4.848425545517865,4.839306164479663,4.848057443748642,4.848665701548532,4.848515525657641
282352.5490021779,10.0,9.999866568942668,9.993921090574961,9.99982609037263,10.000134893095616,4.848482701410861,4.847538634864392,4.848551525312143,4.848498814265288,10.000029910130353,9.981737395326205,9.999707166003255,9.95160719783174,9.997202709105242,10.000573611845727,9.999788263233468,4.848486294940874,4.84529425311843,4.848451333924625,4.839667723911842,4.8480986108579405,4.8486314791143545,4.848517829791065
